Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
40147915,Where Reasons End,Yiyun Li,"Li, Yiyun",,"=""198481737X""","=""9781984817372""",0,Random House,Hardcover,170,2019,2019,2024/02/04,2021/12/21,,,read,,,,1,0
58476152,Lesser Known Monsters of the 21st Century,Kim Fu,"Fu, Kim",,"=""1951142993""","=""9781951142995""",0,Tin House,Paperback,232,2022,2022,2024/02/04,2023/12/21,,,read,,,,1,0
20758127,What We See When We Read,Peter Mendelsund,"Mendelsund, Peter",,"=""0804171637""","=""9780804171632""",0,Vintage,Paperback,425,2014,2014,,2024/01/14,to-read,to-read (#280),to-read,,,,0,0
2272880,The Drunkard's Walk: How Randomness Rules Our Lives,Leonard Mlodinow,"Mlodinow, Leonard",,"=""0375424040""","=""9780375424045""",0,Pantheon Books,Hardcover,252,2008,2008,,2023/12/21,to-read,to-read (#279),to-read,,,,0,0
58950713,How to Be Eaten,Maria Adelmann,"Adelmann, Maria",,"=""0316450847""","=""9780316450843""",0,"Little, Brown and Company",Hardcover,291,2022,2022,,2023/12/21,to-read,to-read (#278),to-read,,,,0,0
57693570,A Tiny Upward Shove,Melissa Chadburn,"Chadburn, Melissa",,"=""0374277753""","=""9780374277758""",0,"Farrar, Straus and Giroux",Hardcover,352,2022,2022,,2023/12/21,to-read,to-read (#277),to-read,,,,0,0
17333261,The Abominable,Dan Simmons,"Simmons, Dan",,"=""0316198838""","=""9780316198837""",0,"Little, Brown and Company",Hardcover,663,2013,2013,,2023/12/21,to-read,to-read (#276),to-read,,,,0,0
57771220,Rouge Street: Three Novellas,Shuang Xuetao,"Xuetao, Shuang",Jeremy Tiang,"=""1250835879""","=""9781250835871""",0,Metropolitan Books,Hardcover,240,2022,2022,,2023/12/21,to-read,to-read (#275),to-read,,,,0,0
6596,The Four Agreements: A Practical Guide to Personal Freedom,Miguel Ruiz,"Ruiz, Miguel",Janet Mills,"=""1878424505""","=""9781878424501""",0,Amber-Allen Publishing,Hardcover,152,2001,1997,2023/11/22,2023/08/22,,,read,hmmm i like the agreements themselves but the rest doesn’t connect with me,,,1,0
25561888,"The Decagon House Murders (House Murders, #1)",Yukito Ayatsuji,"Ayatsuji, Yukito","Ho-Ling Wong, Sōji Shimada","=""1508503737""","=""9781508503736""",4,Locked Room International,Paperback,228,2015,1987,2023/11/22,2023/11/11,,,read,solid murder mystery and love how you can base it off a classic agatha christie novel and still make it interesting,,,1,0
58837535,Yoga,Emmanuel Carrère,"Carrère, Emmanuel",John Lambert,"=""0374604940""","=""9780374604943""",0,"Farrar, Straus and Giroux",Hardcover,352,2022,2020,,2023/11/13,to-read,to-read (#274),to-read,,,,0,0
9361589,The Night Circus,Erin Morgenstern,"Morgenstern, Erin",,"=""""","=""9780385534635""",4,Doubleday,Hardcover,506,2011,2011,2023/11/11,2023/09/30,,,read,"the writing is so nice. it’s such a good book to fall asleep to. the plot though, is very light. which i found to be okay",,,1,0
58848151,The Trayvon Generation,Elizabeth Alexander,"Alexander, Elizabeth",,"=""1538737892""","=""9781538737897""",0,Grand Central Publishing,Hardcover,146,2022,2022,2023/11/11,2023/07/24,,,read,listened to the audiobook which is read by the author. it’s a short listen but so concentrated in its messaging. definitely needs a second listen,,,1,0
43868109,Empire of Pain: The Secret History of the Sackler Dynasty,Patrick Radden Keefe,"Keefe, Patrick Radden",,"=""0385545681""","=""9780385545686""",4,Doubleday,Hardcover,535,2021,2021,2022/08/23,2022/07/30,,,read,"best nonfiction writer i've ever read. not as action packed as Say Nothing, but still incredible",,,1,0
60321447,Chip War: The Fight for the World's Most Critical Technology,Chris   Miller,"Miller, Chris",,"=""1982172002""","=""9781982172008""",0,Scribner,Hardcover,431,2022,2022,,2023/11/06,to-read,to-read (#273),to-read,,,,0,0
60243188,Bliss Montage,Ling  Ma,"Ma, Ling",,"=""0374293511""","=""9780374293512""",0,"Farrar, Straus and Giroux",Hardcover,228,2022,2022,,2023/11/04,to-read,to-read (#272),to-read,,,,0,0
60177373,Fairy Tale,Stephen  King,"King, Stephen",,"=""1668002175""","=""9781668002179""",2,Scribner,Hardcover,607,2022,2022,2023/11/02,2023/10/20,,,read,"meh. so bloated. and if u create a fantastical world like this, why doesn’t the main character get cool powers or a cool weapon why does he SHOOT EVERYTHING.",true,,1,0
122757672,Phantom,Helen Power,"Power, Helen",,"=""0744302668""","=""9780744302660""",0,CamCat Books,Hardcover,384,2023,2023,,2023/10/26,to-read,to-read (#271),to-read,,,,0,0
60784409,A House with Good Bones,T. Kingfisher,"Kingfisher, T.",,"=""1250829798""","=""9781250829795""",0,Tor Nightfire,Hardcover,247,2023,2023,,2023/10/26,to-read,to-read (#270),to-read,,,,0,0
53387949,The Burning Girls,C.J. Tudor,"Tudor, C.J.",,"=""198482502X""","=""9781984825025""",2,Ballantine Books,Hardcover,333,2021,2021,2023/10/19,2021/04/09,,,read,this reads like a self fanfiction from a single mother who thinks she is kinda quirky and cool and wants her daughter to be the same way. be ready to be bombarded with  a series of lectures on how to be a reasonably decent human. i rolled my eyes SO MANY times.,,,1,0
55711747,Chasing the Boogeyman,Richard  Chizmar,"Chizmar, Richard",,"=""1982175168""","=""9781982175160""",0,Gallery Books,Hardcover,322,2021,2021,,2023/10/06,to-read,to-read (#269),to-read,,,,0,0
59364113,All the Beauty in the World: The Metropolitan Museum of Art and Me,Patrick Bringley,"Bringley, Patrick",,"=""1982163321""","=""9781982163327""",0,Simon  Schuster,ebook,240,2023,2023,2023/10/05,2023/09/16,,,read,,,,1,0
1117301,When I Whistle: A Novel (English and Japanese Edition),Shūsaku Endō,"Endō, Shūsaku",Van C. Gessel,"=""080088244X""","=""9780800882440""",0,Taplinger Pub Co,Paperback,273,1980,1974,,2023/09/16,to-read,to-read (#268),to-read,,,,0,0
34466958,Bullshit Jobs: A Theory,David Graeber,"Graeber, David",,"=""150114331X""","=""9781501143311""",0,Simon & Schuster,Hardcover,335,2018,2018,,2023/09/02,to-read,to-read (#267),to-read,,,,0,0
30841984,"Kings of the Wyld (The Band, #1)",Nicholas Eames,"Eames, Nicholas",,"=""0316362476""","=""9780316362474""",0,Orbit,Paperback,494,2017,2017,,2023/09/02,to-read,to-read (#266),to-read,,,,0,0
187636,"No Death, No Fear: Comforting Wisdom for Life",Thich Nhat Hanh,"Hanh, Thich Nhat",,"=""1573223336""","=""9781573223331""",0,Riverhead,Paperback,208,2003,2002,,2023/06/24,to-read,to-read (#265),to-read,,,,0,0
59148726,"Rogues: True Stories of Grifters, Killers, Rebels and Crooks",Patrick Radden Keefe,"Keefe, Patrick Radden",,"=""0385548516""","=""9780385548519""",0,Doubleday,Hardcover,368,2022,2022,2023/06/24,2022/09/07,,,read,,,,1,0
17349,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan,"Sagan, Carl",Ann Druyan,"=""0345409469""","=""9780345409461""",0,Ballantine Books,Paperback,459,1997,1995,,2023/05/17,to-read,to-read (#264),to-read,,,,0,0
51389,Art on My Mind: Visual Politics,bell hooks,"hooks, bell",,"=""1565842634""","=""9781565842632""",0,The New Press,Paperback,240,1995,1995,,2023/02/22,to-read,to-read (#263),to-read,,,,0,0
52578297,"The Midnight Library (The Midnight World, #1)",Matt Haig,"Haig, Matt",,"=""0525559477""","=""9780525559474""",3,Viking,Hardcover,288,2020,2020,2023/02/07,2020/11/10,,,read,"to be honest, based on the hype, i thought it would’ve been a little better but overall decent. it would’ve hit harder if i had read it during the lockdown",,,1,0
60041102,"Unmask Alice: LSD, Satanic Panic, and the Imposter Behind the World's Most Notorious Diaries",Rick Emerson,"Emerson, Rick",,"=""1637740425""","=""9781637740422""",0,BenBella Books,Hardcover,349,2022,2022,2022/11/27,2022/06/28,,,read,,,,1,0
59693959,Lapvona,Ottessa Moshfegh,"Moshfegh, Ottessa",,"=""""","=""""",3,Penguin Press,Kindle Edition,313,2022,2022,2022/11/20,2022/05/31,,,read,icky,,,1,0
40197309,Black Panther (2018-2021) #1,Ta-Nehisi Coates,"Coates, Ta-Nehisi",Daniel Acuña,"=""""","=""""",0,Marvel,Kindle Edition,34,2018,2018,2022/11/06,2022/08/28,,,read,i thought black panther would be the best series ta-nehisi coates could write for until i saw that he wrote a captain america series,,,1,0
40603783,The Defining Decade: Why Your Twenties Matter—And How to Make the Most of Them Now,Meg Jay,"Jay, Meg",,"=""""","=""""",0,Twelve,Kindle Edition,273,2012,2012,2022/11/01,2022/10/23,,,read,,,,1,0
28220806,The Graveyard Apartment,Mariko Koike,"Koike, Mariko",,"=""1250060540""","=""9781250060549""",0,Thomas Dunne Books,Hardcover,325,2016,1988,,2022/10/21,to-read,to-read (#262),to-read,,,,0,0
151605,The Decapitated Chicken and Other Stories,Horacio Quiroga,"Quiroga, Horacio","Margaret Sayers Peden, Ed Lindlof, Jean Franco","=""0299198340""","=""9780299198343""",0,University of Wisconsin Press,Paperback,166,2004,1909,,2022/10/21,to-read,to-read (#261),to-read,,,,0,0
30780005,Frankenstein in Baghdad,Ahmed Saadawi,"Saadawi, Ahmed",Jonathan Wright,"=""0143128795""","=""9780143128793""",0,Penguin Books ,Paperback,281,2018,2013,,2022/10/21,to-read,to-read (#260),to-read,,,,0,0
57717410,The 1619 Project: A New Origin Story,Nikole Hannah-Jones,"Hannah-Jones, Nikole",The New York Times Magazine,"=""0593230574""","=""9780593230572""",0,One World,Hardcover,590,2021,2019,2022/10/19,2022/10/09,,,read,"i like the audiobook because the authors of the texts read it and you know it's the intended readings, emphasis, and inflection. essential read for americans or those who want to learn about how america got to be like this",,,1,0
38363799,Dracul,Dacre Stoker,"Stoker, Dacre",J.D. Barker,"=""0735219346""","=""9780735219342""",0,Putnam Pub Group,Hardcover,497,2018,2018,,2022/10/09,to-read,to-read (#259),to-read,,,,0,0
56666839,"A Dowry of Blood (A Dowry of Blood, #1)",S.T. Gibson,"Gibson, S.T.",,"=""1916366937""","=""9781916366930""",0,Nyx Publishing,Paperback,248,2021,2021,,2022/10/09,to-read,to-read (#258),to-read,,,,0,0
45892276,You're Not Listening: What You're Missing and Why It Matters,Kate   Murphy,"Murphy, Kate",,"=""1250297192""","=""9781250297198""",0,Celadon Books,Hardcover,278,2020,2020,2022/09/10,2022/08/23,,,read,,,,1,0
53345896,People From My Neighbourhood,Hiromi Kawakami,"Kawakami, Hiromi",Ted Goossen,"=""1846276985""","=""9781846276989""",4,Granta Books,Paperback,121,2020,2020,2022/08/27,2022/02/17,,,read,,,,1,0
52845775,Minor Feelings: An Asian American Reckoning,Cathy Park Hong,"Hong, Cathy Park",,"=""1984820362""","=""9781984820365""",0,One World,Hardcover,209,2020,2020,2022/08/23,2020/06/26,,,read,,,,1,0
7672,Congo,Michael Crichton,"Crichton, Michael",,"=""0060541830""","=""9780060541835""",0,Avon,Mass Market Paperback,442,2003,1980,2022/08/08,2022/07/30,,,read,,,,1,0
20170404,Station Eleven,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0385353308""","=""9780385353304""",0,Knopf,Hardcover,333,2014,2014,,2022/07/30,to-read,to-read (#257),to-read,,,,0,0
55987334,Four Treasures of the Sky,Jenny Tinghui Zhang,"Zhang, Jenny Tinghui",,"=""1250811783""","=""9781250811783""",0,Flatiron Books,Hardcover,326,2022,2022,,2022/07/30,to-read,to-read (#256),to-read,,,,0,0
55643292,The Thousand Crimes of Ming Tsu,Tom  Lin,"Lin, Tom",,"=""0316542156""","=""9780316542159""",4,"Little, Brown and Company",Hardcover,275,2021,2021,2022/07/30,2021/01/23,,,read,3.79 stars<br/><br/>reminds me of cormac mccarthy with more dialogue. i liked the fantastical elements and the ending.,,,1,0
54493401,Project Hail Mary,Andy Weir,"Weir, Andy",,"=""0593135202""","=""9780593135204""",4,Ballantine Books,Hardcover,476,2021,2021,2022/01/01,2021/07/15,,,read,very entertaining and fun to read :),,,1,0
59228051,The Ballad of Perilous Graves,Alex  Jennings,"Jennings, Alex",,"=""0759557195""","=""9780759557192""",0,Redhook,Hardcover,456,2022,2022,,2022/06/25,to-read,to-read (#255),to-read,,,,0,0
42046112,Recursion,Blake Crouch,"Crouch, Blake",,"=""1524759783""","=""9781524759780""",0,Crown,Hardcover,329,2019,2019,2022/06/23,2020/07/13,,,read,,,,1,0
58724923,Hidden Pictures,Jason Rekulak,"Rekulak, Jason",,"=""1250819342""","=""9781250819345""",3,Flatiron Books,Hardcover,372,2022,2022,2022/06/10,2022/01/26,,,read,"was ok. was kind of scary most of the way through, but lost it's scariness once the twist was revealed. it was nice to have a story with a mostly benevolent ghost, with the evil characters being the ones who are alive. also interesting to have the ghost be super limited in its abilities. i wish the twist was revealed more slowly, letting the book be more investigative. i think it would have allowed for more suspense. as it is, the twist seemed thrown at me too quickly. i would have liked to connect more of the dots myself but i'm also pretty dumb so maybe i just missed stuff that the author intended.",true,,1,0
54776222,The Phone Booth at the Edge of the World,Laura Imai Messina,"Messina, Laura Imai",,"=""1419754300""","=""9781419754302""",0,Harry N. Abrams,Hardcover,416,2021,2020,,2022/03/19,to-read,to-read (#245),to-read,,,,0,0
30753841,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",Samin Nosrat,"Nosrat, Samin","Wendy MacNaughton, Michael Pollan","=""1476753830""","=""9781476753836""",0,Simon and Schuster,Hardcover,480,2017,2017,2022/05/26,2022/05/13,,,read,,,,1,0
58724593,"A Prayer for the Crown-Shy (Monk & Robot, #2)",Becky Chambers,"Chambers, Becky",,"=""1250236231""","=""9781250236234""",0,Tordotcom,Hardcover,152,2022,2022,,2022/05/24,to-read,to-read (#254),to-read,,,,0,0
58725025,"Ordinary Monsters (The Talents Trilogy, #1)",J.M. Miro,"Miro, J.M.",,"=""1250833663""","=""9781250833662""",0,Flatiron Books,Hardcover,672,2022,2022,,2022/05/24,to-read,to-read (#253),to-read,,,,0,0
49127749,"A Pocket Guide to Sustainable Food Shopping: How to Navigate the Grocery Store, Read Labels, and Help Save the Planet",Kate Bratskeir,"Bratskeir, Kate",,"=""1982150068""","=""9781982150068""",0,S&S/Simon Element,Paperback,144,2021,,,2022/05/13,"to-read, cooking","to-read (#252), cooking (#3)",to-read,,,,0,0
24861842,The Food Lab: Better Home Cooking Through Science,J. Kenji López-Alt,"López-Alt, J. Kenji",,"=""0393081087""","=""9780393081084""",0,Norton,Hardcover,958,2015,2015,,2022/05/13,"to-read, cooking","to-read (#251), cooking (#2)",to-read,,,,0,0
59742186,The Cook You Want to Be: Everyday Recipes to Impress,Andy Baraghani,"Baraghani, Andy",,"=""1984858564""","=""9781984858566""",0,Lorena Jones Books,Hardcover,336,2022,2022,,2022/05/13,"to-read, cooking","to-read (#250), cooking (#1)",to-read,,,,0,0
44024343,The Awakening (Torchbearers),Kate Chopin,"Chopin, Kate",Carmen Maria Machado,"=""1984854380""","=""9781984854384""",0,Random House Group,Kindle Edition,240,2019,1899,,2022/05/12,to-read,to-read (#249),to-read,,,,0,0
58724626,"What Moves the Dead (Sworn Soldier, #1)",T. Kingfisher,"Kingfisher, T.",,"=""1250830753""","=""9781250830753""",0,Tor Nightfire,Hardcover,165,2022,2022,,2022/04/12,to-read,to-read (#248),to-read,,,,0,0
58175765,The Paradox Hotel,Rob Hart,"Hart, Rob",,"=""1984820648""","=""9781984820648""",0,Ballantine Books,Hardcover,336,2022,2022,,2022/04/07,to-read,to-read (#247),to-read,,,,0,0
50788186,Sisters,Daisy Johnson,"Johnson, Daisy",,"=""0593188950""","=""9780593188958""",4,Riverhead Books,Paperback,210,2020,2020,2022/04/04,2020/08/10,,,read,the sometimes poetic prose gave the book a good atmosphere and then supplemented the story in a nice way,,,1,0
58502645,Unlikely Animals,Annie  Hartnett,"Hartnett, Annie",,"=""0593160223""","=""9780593160220""",0,Ballantine Books,Hardcover,348,2022,2022,,2022/03/29,to-read,to-read (#246),to-read,,,,0,0
31287693,Dragon Teeth,Michael Crichton,"Crichton, Michael",,"=""0008173060""","=""9780008173067""",4,HarperCollins Publishers,Paperback,295,2017,2017,2022/03/05,2022/02/25,,,read,4.42 stars<br/><br/>v cool historical fiction novel with a lot more historical accuracy and cameos than expected. very fun to read and i really cool topic. love! not 5 stars bc it didn’t make me feeL something big. just very entertaining.,,,1,0
58386758,Checkout 19,Claire-Louise Bennett,"Bennett, Claire-Louise",,"=""0593420497""","=""9780593420492""",0,Riverhead Books,Hardcover,288,2022,2021,,2022/02/27,to-read,to-read (#244),to-read,,,,0,0
45294613,Dear Edward,Ann Napolitano,"Napolitano, Ann",,"=""198485478X""","=""9781984854780""",0,The Dial Press,Hardcover,340,2020,2020,,2022/02/26,to-read,to-read (#243),to-read,,,,0,0
33385229,"They Both Die at the End (They Both Die at the End, #1)",Adam Silvera,"Silvera, Adam",,"=""0062457799""","=""9780062457790""",4,Quill Tree Books,Hardcover,389,2017,2017,2022/02/25,2020/12/21,,,read,"not what i expected. did not really like the prose. the value from this novel comes from the way that it made me self-reflect. impermanence, uncertainty of life, friends, shells, altruism, sacrifice, coincidence.",,,1,0
44421460,"Before the Coffee Gets Cold (Before the Coffee Gets Cold, #1)",Toshikazu Kawaguchi,"Kawaguchi, Toshikazu",Geoffrey Trousselot,"=""1529029589""","=""9781529029581""",0,Picador,Paperback,213,2019,2015,,2022/02/21,to-read,to-read (#242),to-read,,,,0,0
50074593,Cain's Jawbone,E. Powys Mathers,"Mathers, E. Powys",Torquemada,"=""1783527412""","=""9781783527410""",0,Unbound,Hardcover,100,2019,1934,,2022/02/20,to-read,to-read (#241),to-read,,,,0,0
52476830,The Push,Ashley Audrain,"Audrain, Ashley",,"=""1984881663""","=""9781984881663""",4,Pamela Dorman Books,Hardcover,307,2021,2021,2022/02/19,2021/01/17,,,read,4.49 stars<br/><br/>SCARY. easy to read. scary.,,,1,0
56175921,I Always Carry My Bones (Iowa Poetry Prize),Felicia Zamora,"Zamora, Felicia",,"=""1609387767""","=""9781609387761""",0,University Of Iowa Press,Paperback,90,2021,2021,,2022/02/15,to-read,to-read (#240),to-read,,,,0,0
22055262,"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,"Schwab, V.E.",Victoria Schwab,"=""0765376458""","=""9780765376459""",4,Tor,Hardcover,400,2015,2015,2022/02/13,2020/07/13,,,read,kinda cringe names n stuff but easy to read,,,1,0
57773248,Notes on an Execution,Danya Kukafka,"Kukafka, Danya",,"=""0063052733""","=""9780063052734""",0,William Morrow,Hardcover,306,2022,2022,,2022/01/29,to-read,to-read (#239),to-read,,,,0,0
43398196,Tokyo Ueno Station,Yū Miri,"Miri, Yū",Morgan Giles,"=""1911284169""","=""9781911284161""",0,Tilted Axis Press ,Paperback,168,2019,2014,,2022/01/28,to-read,to-read (#238),to-read,,,,0,0
58276619,The Books of Jacob,Olga Tokarczuk,"Tokarczuk, Olga",Jennifer  Croft,"=""""","=""""",0,Riverhead Books,Hardcover,965,2022,2014,,2022/01/26,to-read,to-read (#237),to-read,,,,0,0
58724622,Mary,Nat Cassidy,"Cassidy, Nat",,"=""1250265231""","=""9781250265234""",0,Tor Nightfire,Paperback,416,2022,2022,,2022/01/26,to-read,to-read (#236),to-read,,,,0,0
58724816,Our Wives Under the Sea,Julia Armfield,"Armfield, Julia",,"=""1250229898""","=""9781250229892""",0,Flatiron Books,Hardcover,228,2022,2022,,2022/01/26,to-read,to-read (#235),to-read,,,,0,0
54829360,The Daughter of Doctor Moreau,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,"=""0593355334""","=""9780593355336""",0,Del Rey,Hardcover,306,2022,2022,,2022/01/26,to-read,to-read (#234),to-read,,,,0,0
57840571,The Hacienda,Isabel Cañas,"Cañas, Isabel",,"=""""","=""""",0,Berkley,Hardcover,345,2022,2022,,2022/01/26,to-read,to-read (#233),to-read,,,,0,0
59552652,"When Other People Saw Us, They Saw the Dead",Lauren T.Davila,"T.Davila, Lauren","Adam Ma, Shakira Savage, Desiree Rodriguez, Anuja  Varghese, Nisha Addleman, Danny Lore, A.M. Perez, Alicia        Thompson, Michelle Mellon, C.M. Leyva, Amiah Taylor, L.C. Star, S.M. Uddin, Angela Burgos, Gerardo J. Mercado Hernández, Lauren McEwen, D.C. Dador, Adaline Jacques, Margaret Elysia Garcia, Jonah Wu, Emily Hoang, Aliya Chaudhry, Marwa Sarraj","=""1916234763""","=""9781916234765""",0,Haunt Publishing,Paperback,320,2022,2022,,2022/01/26,to-read,to-read (#232),to-read,,,,0,0
57845084,The Doloriad,Missouri Williams,"Williams, Missouri",,"=""0374605084""","=""9780374605087""",0,MCD x FSG Originals,Paperback,240,2022,2022,,2022/01/26,to-read,to-read (#231),to-read,,,,0,0
57693183,Sundial,Catriona Ward,"Ward, Catriona",,"=""1250812682""","=""9781250812681""",0,Tor Nightfire,Hardcover,292,2022,2022,,2022/01/26,to-read,to-read (#230),to-read,,,,0,0
57693658,String Follow,Simon Jacobs,"Jacobs, Simon",,"=""0374603855""","=""9780374603854""",0,MCD x FSG Originals,Paperback,416,2022,2022,,2022/01/26,to-read,to-read (#229),to-read,,,,0,0
57926112,The Violence,Delilah S. Dawson,"Dawson, Delilah S.",,"=""0593156625""","=""9780593156629""",0,Del Rey,Hardcover,498,2022,2022,,2022/01/26,to-read,to-read (#228),to-read,,,,0,0
57693175,Road of Bones,Christopher Golden,"Golden, Christopher",,"=""1250274303""","=""9781250274304""",0,St. Martin's Press,Hardcover,230,2022,2022,,2022/01/26,to-read,to-read (#227),to-read,,,,0,0
57693663,Devil House,John Darnielle,"Darnielle, John",,"=""0374212236""","=""9780374212230""",0,MCD,Hardcover,403,2022,2022,,2022/01/26,to-read,to-read (#226),to-read,,,,0,0
58446227,Sea of Tranquility,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0593321448""","=""9780593321447""",0,Knopf,Hardcover,259,2022,2022,,2022/01/19,to-read,to-read (#225),to-read,,,,0,0
57846320,The School for Good Mothers,Jessamine Chan,"Chan, Jessamine",,"=""""","=""""",0,Simon & Schuster,Hardcover,336,2022,2022,,2022/01/19,to-read,to-read (#224),to-read,,,,0,0
57021127,Portrait of a Thief,Grace D. Li,"Li, Grace D.",,"=""0593184734""","=""9780593184738""",0,Tiny Reparations Books,Hardcover,375,2022,2022,,2022/01/19,to-read,to-read (#223),to-read,,,,0,0
18143977,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",,"=""1476746583""","=""9781476746586""",4,Scribner,Hardcover,531,2014,2014,2022/01/18,2020/07/04,,,read,some of the best prose. characters had little depth though. ,,,1,0
59999991,Klara and the Sun,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""0593311299""","=""9780593311295""",0,Vintage,Paperback,303,2022,2021,,2022/01/17,to-read,to-read (#222),to-read,,,,0,0
57850265,How High We Go in the Dark,Sequoia Nagamatsu,"Nagamatsu, Sequoia",,"=""0063072645""","=""9780063072640""",0,William Morrow,Hardcover,293,2022,2022,,2022/01/13,to-read,to-read (#221),to-read,,,,0,0
41940270,Jacob's Ladder,Lyudmila Ulitskaya,"Ulitskaya, Lyudmila",Polly Gannon,"=""0374293651""","=""9780374293659""",0,"Farrar, Straus and Giroux",Hardcover,560,2019,2015,,2022/01/03,to-read,to-read (#220),to-read,,,,0,0
51217359,The Yellow Wall-Paper and Selected Writings,Charlotte Perkins Gilman,"Gilman, Charlotte Perkins",Kate Bolick,"=""0143134795""","=""9780143134794""",0,Penguin Books,Hardcover,400,2020,1935,,2020/05/20,to-read,to-read (#17),to-read,,,,0,0
23395680,"Illuminae (The Illuminae Files, #1)",Amie Kaufman,"Kaufman, Amie",Jay Kristoff,"=""0553499114""","=""9780553499117""",0,Knopf Books for Young Readers,Hardcover,608,2015,2015,,2021/12/22,to-read,to-read (#219),to-read,,,,0,0
747233,Selling Spirituality: The Silent Takeover of Religion,Jeremy Carrette,"Carrette, Jeremy",Richard E. King,"=""0415302099""","=""9780415302098""",0,Routledge,Paperback,194,2004,2004,,2021/12/12,to-read,to-read (#218),to-read,,,,0,0
41104077,Invisible Women: Data Bias in a World Designed for Men,Caroline Criado Pérez,"Pérez, Caroline Criado",,"=""1419729071""","=""9781419729072""",0,Abrams Press,Hardcover,448,2019,2019,2021/12/21,2021/10/16,,,read,frustrating and infuriating to get thru at times. a must read for any human,,,1,0
43893870,Milk Blood Heat,Dantiel W. Moniz,"Moniz, Dantiel W.",,"=""0802158153""","=""9780802158154""",0,Grove/Atlantic,Hardcover,208,2021,2021,,2021/12/20,to-read,to-read (#217),to-read,,,,0,0
36342706,The New Me,Halle Butler,"Butler, Halle",,"=""0143133608""","=""9780143133605""",0,Penguin,Paperback,193,2019,2019,,2021/12/20,to-read,to-read (#216),to-read,,,,0,0
25899336,When Breath Becomes Air,Paul Kalanithi,"Kalanithi, Paul",Abraham   Verghese,"=""0812988418""","=""9780812988413""",4,Random House,Kindle Edition,208,2016,2016,2020/06/16,2020/05/22,,,read,i was gonna rate this 3 stars but the epilogue did a v good job justifying a 4th,,,1,0
38212112,The Culture of Narcissism: American Life in An Age of Diminishing Expectations,Christopher Lasch,"Lasch, Christopher",,"=""0393356175""","=""9780393356175""",0,W. W. Norton & Company,Paperback,368,2018,1978,,2021/12/14,to-read,to-read (#215),to-read,,,,0,0
854172,Otherworld Journeys: Accounts of Near-death Experience in Medieval & Modern Times,Carol Zaleski,"Zaleski, Carol",,"=""0195056655""","=""9780195056655""",0,Oxford University Press (NYC/Oxford),Paperback,288,1988,1987,,2021/12/04,to-read,to-read (#214),to-read,,,,0,0
9328,The House of the Spirits,Isabel Allende,"Allende, Isabel",Magda Bogin,"=""0553383809""","=""9780553383805""",0,Dial Press Trade Paperback,Paperback,448,2005,1982,,2021/11/21,to-read,to-read (#213),to-read,,,,0,0
41160292,Exhalation,Ted Chiang,"Chiang, Ted",,"=""""","=""""",3,Knopf,ebook,368,2019,2019,2021/11/20,2020/06/09,,,read,"was ok. most of the stories were a bit long. the short ones were good. but good topics. language, religion, speciesism, multiverse",,,1,0
53238858,"What Happened To You?: Conversations on Trauma, Resilience, and Healing",Bruce D. Perry,"Perry, Bruce D.",Oprah Winfrey,"=""1250223180""","=""9781250223180""",0,Flatiron Books: An Oprah Book,Hardcover,304,2021,2021,,2021/11/21,to-read,to-read (#212),to-read,,,,0,0
55338982,Cultish: The Language of Fanaticism,Amanda Montell,"Montell, Amanda",,"=""0062993151""","=""9780062993151""",0,Harper,Hardcover,309,2021,2021,,2021/11/21,to-read,to-read (#211),to-read,,,,0,0
31370662,The Answer,Allan Pease,"Pease, Allan",Barbara Pease,"=""1489214623""","=""9781489214621""",4,Harlequin,Hardcover,304,2016,2016,2021/10/24,2021/07/19,,,read,,,,1,0
55867892,New Teeth: Stories,Simon Rich,"Rich, Simon",,"=""0316536687""","=""9780316536684""",0,"Little, Brown and Company",Hardcover,240,2021,2021,,2021/10/19,to-read,to-read (#210),to-read,,,,0,0
56584677,Femlandia,Christina Dalcher,"Dalcher, Christina",,"=""""","=""""",0,Berkley Books,Hardcover,336,2021,2021,,2021/10/19,to-read,to-read (#209),to-read,,,,0,0
53195923,Nothing But Blackened Teeth,Cassandra Khaw,"Khaw, Cassandra",,"=""1250759412""","=""9781250759412""",0,Tor Nightfire,Hardcover,125,2021,2021,,2021/10/19,to-read,to-read (#208),to-read,,,,0,0
33574090,"What the Hell Did I Just Read (John Dies at the End, #3)",David  Wong,"Wong, David",Jason Pargin,"=""1250040205""","=""9781250040206""",0,St. Martin's Press,Hardcover,375,2017,2017,,2021/10/19,to-read,to-read (#207),to-read,,,,0,0
